"","case","alt","choice","dist","cost","ivt","ovt","freq","income","urban","noalt"
"4340",1330,"bus",0,488,33.72,360,65,10,41,1,4
"4341",1330,"car",0,488,92.72,325,0,0,41,1,4
"4342",1331,"train",0,488,70.6,350,68,4,41,1,4
"4343",1331,"air",1,488,153.5,58,95,36,41,1,4
"4344",1331,"bus",0,488,33.72,360,65,10,41,1,4
"4345",1331,"car",0,488,92.72,325,0,0,41,1,4
"4346",1332,"train",0,488,70.6,350,68,4,45,1,4
"4347",1332,"air",1,488,153.5,58,95,36,45,1,4
"4348",1332,"bus",0,488,33.72,360,65,10,45,1,4
"4349",1332,"car",0,488,92.72,325,0,0,45,1,4
"4350",1333,"train",0,488,70.6,350,68,4,41,1,4
"4351",1333,"air",1,488,153.5,58,95,36,41,1,4
"4352",1333,"bus",0,488,33.72,360,65,10,41,1,4
"4353",1333,"car",0,488,92.72,325,0,0,41,1,4
"4354",1334,"train",0,488,70.6,350,68,4,70,1,4
"4355",1334,"air",1,488,153.5,58,95,36,70,1,4
"4356",1334,"bus",0,488,33.72,360,65,10,70,1,4
"4357",1334,"car",0,488,92.72,325,0,0,70,1,4
"4358",1335,"train",0,488,70.6,350,68,4,70,1,4
"4359",1335,"air",1,488,153.5,58,95,36,70,1,4
"4360",1335,"bus",0,488,33.72,360,65,10,70,1,4
"4361",1335,"car",0,488,92.72,325,0,0,70,1,4
"4362",1336,"train",0,488,70.6,350,68,4,70,1,4
"4363",1336,"air",1,488,153.5,58,95,36,70,1,4
"4364",1336,"bus",0,488,33.72,360,65,10,70,1,4
"4365",1336,"car",0,488,92.72,325,0,0,70,1,4
"4366",1337,"train",0,488,70.6,350,68,4,70,1,4
"4367",1337,"air",1,488,153.5,58,95,36,70,1,4
"4368",1337,"bus",0,488,33.72,360,65,10,70,1,4
"4369",1337,"car",0,488,92.72,325,0,0,70,1,4
"4370",1338,"train",0,488,70.6,350,68,4,70,1,4
"4371",1338,"air",1,488,153.5,58,95,36,70,1,4
"4372",1338,"bus",0,488,33.72,360,65,10,70,1,4
"4373",1338,"car",0,488,92.72,325,0,0,70,1,4
"4374",1339,"train",0,488,70.6,350,68,4,35,1,4
"4375",1339,"air",1,488,153.5,58,95,36,35,1,4
"4376",1339,"bus",0,488,33.72,360,65,10,35,1,4
"4377",1339,"car",0,488,92.72,325,0,0,35,1,4
"4378",1340,"train",0,488,70.6,350,68,4,70,1,4
"4379",1340,"air",1,488,153.5,58,95,36,70,1,4
"4380",1340,"bus",0,488,33.72,360,65,10,70,1,4
"4381",1340,"car",0,488,92.72,325,0,0,70,1,4
"4382",1341,"train",0,488,70.6,350,68,4,70,1,4
"4383",1341,"air",1,488,153.5,58,95,36,70,1,4
"4384",1341,"bus",0,488,33.72,360,65,10,70,1,4
"4385",1341,"car",0,488,92.72,325,0,0,70,1,4
"4386",1342,"train",0,488,70.6,350,68,4,70,1,4
"4387",1342,"air",1,488,153.5,58,95,36,70,1,4
"4388",1342,"bus",0,488,33.72,360,65,10,70,1,4
"4389",1342,"car",0,488,92.72,325,0,0,70,1,4
"4390",1343,"train",0,488,70.6,350,68,4,70,1,4
"4391",1343,"air",0,488,153.5,58,95,36,70,1,4
"4392",1343,"bus",0,488,33.72,360,65,10,70,1,4
"4393",1343,"car",1,488,92.72,325,0,0,70,1,4
"4394",1344,"train",0,488,70.6,350,68,4,70,1,4
"4395",1344,"air",0,488,153.5,58,95,36,70,1,4
"4396",1344,"bus",0,488,33.72,360,65,10,70,1,4
"4397",1344,"car",1,488,92.72,325,0,0,70,1,4
"4398",1345,"train",0,498,72.3,350,69,4,70,1,4
"4399",1345,"air",1,498,154.9,58,95,36,70,1,4
"4400",1345,"bus",0,498,33.52,360,68,10,70,1,4
"4401",1345,"car",0,498,94.62,338,0,0,70,1,4
"4402",1346,"train",0,498,72.3,350,69,4,70,1,4
"4403",1346,"air",1,498,154.9,58,95,36,70,1,4
"4404",1346,"bus",0,498,33.52,360,68,10,70,1,4
"4405",1346,"car",0,498,94.62,338,0,0,70,1,4
"4406",1347,"train",0,533,74.6,350,104,4,70,0,4
"4407",1347,"air",1,533,157.5,58,120,36,70,0,4
"4408",1347,"bus",0,533,33.52,360,93,10,70,0,4
"4409",1347,"car",0,533,101.27,344,0,0,70,0,4
"4410",1348,"train",0,493,73.6,350,74,4,70,0,4
"4411",1348,"air",1,493,159.9,58,100,36,70,0,4
"4412",1348,"bus",0,493,32.52,360,63,10,70,0,4
"4413",1348,"car",0,493,93.67,331,0,0,70,0,4
"4414",1349,"train",0,604,81.6,370,87,4,70,0,3
"4415",1349,"air",1,604,186.9,69,120,45,70,0,3
"4416",1349,"car",0,604,114.76,393,0,0,70,0,3
"4417",1350,"train",0,610,81.05,370,74,4,70,0,3
"4418",1350,"air",1,610,178.9,69,107,45,70,0,3
"4419",1350,"car",0,610,115.9,387,0,0,70,0,3
"4420",1351,"train",0,610,79.6,370,79,4,70,0,3
"4421",1351,"air",1,610,178.9,69,107,45,70,0,3
"4422",1351,"car",0,610,115.9,387,0,0,70,0,3
"4423",1352,"train",0,610,71.7,351,69,4,70,1,3
"4424",1352,"air",1,610,174.15,69,96,45,70,1,3
"4425",1352,"car",0,610,115.9,387,0,0,70,1,3
"4426",1353,"train",0,610,71.7,351,69,4,70,1,3
"4427",1353,"air",1,610,174.15,69,96,45,70,1,3
"4428",1353,"car",0,610,115.9,387,0,0,70,1,3
"4429",1354,"train",0,610,71.7,351,69,4,55,1,3
"4430",1354,"air",1,610,174.15,69,96,45,55,1,3
"4431",1354,"car",0,610,115.9,387,0,0,55,1,3
"4432",1355,"train",0,600,74.15,370,69,4,70,1,3
"4433",1355,"air",1,600,176.9,69,100,45,70,1,3
"4434",1355,"car",0,600,114,374,0,0,70,1,3
"4435",1356,"train",0,600,74.15,370,69,4,70,1,3
"4436",1356,"air",1,600,176.9,69,100,45,70,1,3
"4437",1356,"car",0,600,114,374,0,0,70,1,3
"4438",1357,"train",0,600,74.15,370,69,4,70,1,3
"4439",1357,"air",0,600,176.9,69,100,45,70,1,3
"4440",1357,"car",1,600,114,374,0,0,70,1,3
"4441",1358,"train",0,600,74.15,370,69,4,41,1,3
"4442",1358,"air",0,600,176.9,69,100,45,41,1,3
"4443",1358,"car",1,600,114,374,0,0,41,1,3
"4444",1359,"train",1,605,73.6,370,64,4,45,1,3
"4445",1359,"air",0,605,177.55,69,103,45,45,1,3
"4446",1359,"car",0,605,114.95,381,0,0,45,1,3
"4447",1360,"train",0,605,73.6,370,64,4,41,1,3
"4448",1360,"air",1,605,177.55,69,103,45,41,1,3
"4449",1360,"car",0,605,114.95,381,0,0,41,1,3
"4450",1361,"train",0,605,71.6,370,56,4,55,1,3
"4451",1361,"air",1,605,183.45,69,100,45,55,1,3
"4452",1361,"car",0,605,114.95,381,0,0,55,1,3
"4453",1362,"train",0,605,71.6,370,56,4,70,1,3
"4454",1362,"air",1,605,183.45,69,100,45,70,1,3
"4455",1362,"car",0,605,114.95,381,0,0,70,1,3
"4456",1363,"train",0,605,71.6,370,56,4,70,1,3
"4457",1363,"air",1,605,183.45,69,100,45,70,1,3
"4458",1363,"car",0,605,114.95,381,0,0,70,1,3
"4459",1364,"train",0,605,71.6,370,56,4,70,1,3
"4460",1364,"air",1,605,183.45,69,100,45,70,1,3
"4461",1364,"car",0,605,114.95,381,0,0,70,1,3
"4462",1365,"train",0,612,75.1,370,74,4,70,0,3
"4463",1365,"air",1,612,183.25,69,113,45,70,0,3
"4464",1365,"car",0,612,116.28,382,0,0,70,0,3
"4465",1366,"train",0,612,75.1,370,74,4,70,0,3
"4466",1366,"air",1,612,183.25,69,113,45,70,0,3
"4467",1366,"car",0,612,116.28,382,0,0,70,0,3
"4468",1367,"train",0,612,75.1,370,74,4,70,0,3
"4469",1367,"air",1,612,183.25,69,113,45,70,0,3
"4470",1367,"car",0,612,116.28,382,0,0,70,0,3
"4471",1368,"train",0,818,106.35,507,80,2,45,0,3
"4472",1368,"air",1,818,204.3,84,88,4,45,0,3
"4473",1368,"car",0,818,155.42,507,0,0,45,0,3
"4474",1369,"train",0,821,106.9,534,88,2,55,0,3
"4475",1369,"air",1,821,205.3,84,96,4,55,0,3
"4476",1369,"car",0,821,155.99,512,0,0,55,0,3
"4477",1370,"train",0,821,106.9,534,88,2,70,0,3
"4478",1370,"air",1,821,205.3,84,96,4,70,0,3
"4479",1370,"car",0,821,155.99,512,0,0,70,0,3
"4480",1371,"train",0,734,77.6,370,109,4,70,0,3
"4481",1371,"air",0,734,186.9,69,140,45,70,0,3
"4482",1371,"car",1,734,139.46,460,0,0,70,0,3
"4483",1372,"train",0,672,76.6,370,104,4,70,0,3
"4484",1372,"air",1,672,183.5,69,135,45,70,0,3
"4485",1372,"car",0,672,127.68,425,0,0,70,0,3
"4486",1373,"train",0,756,83.6,370,144,4,70,0,3
"4487",1373,"air",1,756,213.3,84,140,4,70,0,3
"4488",1373,"car",0,756,143.64,487,0,0,70,0,3
"4489",1374,"train",0,912,111.6,534,120,2,70,0,3
"4490",1374,"air",1,912,213.3,84,130,4,70,0,3
"4491",1374,"car",0,912,173.28,572,0,0,70,0,3
"4492",1375,"train",0,1028,112.6,534,140,2,37,0,3
"4493",1375,"air",1,1028,213.3,84,100,4,37,0,3
"4494",1375,"car",0,1028,195.32,682,0,0,37,0,3
"4495",1376,"train",0,182,31.4,71,105,4,45,0,2
"4496",1376,"car",1,182,34.58,122,0,0,45,0,2
"4497",1377,"train",0,249,54.1,221,95,4,45,0,3
"4498",1377,"air",0,249,146.3,60,121,6,45,0,3
"4499",1377,"car",1,249,47.31,163,0,0,45,0,3
"4500",1378,"train",0,312,49.6,221,75,4,45,0,4
"4501",1378,"air",1,312,143.45,60,89,6,45,0,4
"4502",1378,"bus",0,312,26.08,255,65,8,45,0,4
"4503",1378,"car",0,312,59.28,200,0,0,45,0,4
"4504",1379,"train",0,391,76.1,350,120,4,70,0,3
"4505",1379,"air",0,391,164.9,58,161,36,70,0,3
"4506",1379,"car",1,391,74.29,248,0,0,70,0,3
"4507",1380,"train",0,411,57.1,221,105,4,40,0,3
"4508",1380,"air",0,411,161.5,58,126,36,40,0,3
"4509",1380,"car",1,411,78.09,264,0,0,40,0,3
"4510",1381,"train",0,487,76.1,350,120,4,70,0,4
"4511",1381,"air",1,487,164.9,58,151,36,70,0,4
"4512",1381,"bus",0,487,36.52,360,100,10,70,0,4
"4513",1381,"car",0,487,92.53,306,0,0,70,0,4
"4514",1382,"train",0,491,72.1,350,84,4,70,1,4
"4515",1382,"air",1,491,153.5,58,101,36,70,1,4
"4516",1382,"bus",0,491,34.72,360,72,10,70,1,4
"4517",1382,"car",0,491,93.29,327,0,0,70,1,4
"4518",1383,"train",0,491,72.1,350,84,4,70,1,4
"4519",1383,"air",1,491,153.5,58,101,36,70,1,4
"4520",1383,"bus",0,491,34.72,360,72,10,70,1,4
"4521",1383,"car",0,491,93.29,327,0,0,70,1,4
"4522",1384,"train",0,491,72.1,350,84,4,70,1,4
"4523",1384,"air",1,491,153.5,58,101,36,70,1,4
"4524",1384,"bus",0,491,34.72,360,72,10,70,1,4
"4525",1384,"car",0,491,93.29,327,0,0,70,1,4
"4526",1385,"train",0,491,72.1,350,84,4,70,1,4
"4527",1385,"air",1,491,153.5,58,101,36,70,1,4
"4528",1385,"bus",0,491,34.72,360,72,10,70,1,4
"4529",1385,"car",0,491,93.29,327,0,0,70,1,4
"4530",1386,"train",0,491,72.1,350,84,4,70,1,4
"4531",1386,"air",1,491,153.5,58,101,36,70,1,4
"4532",1386,"bus",0,491,34.72,360,72,10,70,1,4
"4533",1386,"car",0,491,93.29,327,0,0,70,1,4
"4534",1387,"train",0,491,72.1,350,84,4,70,1,4
"4535",1387,"air",1,491,153.5,58,101,36,70,1,4
"4536",1387,"bus",0,491,34.72,360,72,10,70,1,4
"4537",1387,"car",0,491,93.29,327,0,0,70,1,4
"4538",1388,"train",0,491,72.1,350,84,4,70,1,4
"4539",1388,"air",1,491,153.5,58,101,36,70,1,4
"4540",1388,"bus",0,491,34.72,360,72,10,70,1,4
"4541",1388,"car",0,491,93.29,327,0,0,70,1,4
"4542",1389,"train",0,491,72.1,350,84,4,70,1,4
"4543",1389,"air",1,491,153.5,58,101,36,70,1,4
"4544",1389,"bus",0,491,34.72,360,72,10,70,1,4
"4545",1389,"car",0,491,93.29,327,0,0,70,1,4
"4546",1390,"train",0,491,72.1,350,84,4,70,1,4
"4547",1390,"air",1,491,153.5,58,101,36,70,1,4
"4548",1390,"bus",0,491,34.72,360,72,10,70,1,4
"4549",1390,"car",0,491,93.29,327,0,0,70,1,4
"4550",1391,"train",0,491,72.1,350,84,4,70,1,4
"4551",1391,"air",1,491,153.5,58,101,36,70,1,4
"4552",1391,"bus",0,491,34.72,360,72,10,70,1,4
"4553",1391,"car",0,491,93.29,327,0,0,70,1,4
"4554",1392,"train",0,501,73.8,350,85,4,70,1,4
"4555",1392,"air",1,501,154.9,58,101,36,70,1,4
"4556",1392,"bus",0,501,34.52,360,75,10,70,1,4
"4557",1392,"car",0,501,95.19,340,0,0,70,1,4
"4558",1393,"train",0,607,83.1,370,103,4,35,0,3
"4559",1393,"air",0,607,186.9,69,126,45,35,0,3
"4560",1393,"car",1,607,115.33,395,0,0,35,0,3
"4561",1394,"train",0,613,82.55,370,90,4,70,0,3
"4562",1394,"air",1,613,178.9,69,113,45,70,0,3
"4563",1394,"car",0,613,116.47,390,0,0,70,0,3
"4564",1395,"train",1,613,73.2,351,85,4,25,1,3
"4565",1395,"air",0,613,174.15,69,102,45,25,1,3
"4566",1395,"car",0,613,116.47,390,0,0,25,1,3
"4567",1396,"train",0,613,73.2,351,85,4,55,1,3
"4568",1396,"air",1,613,174.15,69,102,45,55,1,3
"4569",1396,"car",0,613,116.47,390,0,0,55,1,3
"4570",1397,"train",0,613,73.2,351,85,4,55,1,3
"4571",1397,"air",1,613,174.15,69,102,45,55,1,3
"4572",1397,"car",0,613,116.47,390,0,0,55,1,3
"4573",1398,"train",0,613,73.2,351,85,4,70,1,3
"4574",1398,"air",1,613,174.15,69,102,45,70,1,3
"4575",1398,"car",0,613,116.47,390,0,0,70,1,3
"4576",1399,"train",0,613,73.2,351,85,4,70,1,3
"4577",1399,"air",1,613,174.15,69,102,45,70,1,3
"4578",1399,"car",0,613,116.47,390,0,0,70,1,3
"4579",1400,"train",0,613,73.2,351,85,4,55,1,3
"4580",1400,"air",1,613,174.15,69,102,45,55,1,3
"4581",1400,"car",0,613,116.47,390,0,0,55,1,3
"4582",1401,"train",0,603,75.65,370,85,4,55,1,3
"4583",1401,"air",1,603,176.9,69,106,45,55,1,3
"4584",1401,"car",0,603,114.57,376,0,0,55,1,3
"4585",1402,"train",0,603,75.65,370,85,4,25,1,3
"4586",1402,"air",0,603,176.9,69,106,45,25,1,3
"4587",1402,"car",1,603,114.57,376,0,0,25,1,3
"4588",1403,"train",0,608,73.1,370,72,4,55,1,3
"4589",1403,"air",1,608,183.45,69,106,45,55,1,3
"4590",1403,"car",0,608,115.52,383,0,0,55,1,3
"4591",1404,"train",0,608,73.1,370,72,4,15,1,3
"4592",1404,"air",0,608,183.45,69,106,45,15,1,3
"4593",1404,"car",1,608,115.52,383,0,0,15,1,3
"4594",1405,"train",0,608,74.6,370,87,4,35,1,3
"4595",1405,"air",1,608,184.9,69,111,45,35,1,3
"4596",1405,"car",0,608,115.52,383,0,0,35,1,3
"4597",1406,"train",1,675,78.1,370,120,4,15,0,3
"4598",1406,"air",0,675,183.5,69,141,45,15,0,3
"4599",1406,"car",0,675,128.25,427,0,0,15,0,3
"4600",1407,"train",0,675,78.1,370,120,4,45,0,3
"4601",1407,"air",1,675,183.5,69,141,45,45,0,3
"4602",1407,"car",0,675,128.25,427,0,0,45,0,3
"4603",1408,"train",0,245,38.6,98,130,8,35,0,4
"4604",1408,"air",0,245,126,40,136,25,35,0,4
"4605",1408,"bus",0,245,25.63,245,60,1,35,0,4
"4606",1408,"car",1,245,46.55,217,0,0,35,0,4
"4607",1409,"train",0,245,38.6,98,130,8,26,0,4
"4608",1409,"air",0,245,126,40,136,25,26,0,4
"4609",1409,"bus",0,245,25.63,245,60,1,26,0,4
"4610",1409,"car",1,245,46.55,217,0,0,26,0,4
"4611",1410,"train",0,131,34.4,71,84,4,45,0,3
"4612",1410,"bus",0,131,11.65,70,85,1,45,0,3
"4613",1410,"car",1,131,24.89,105,0,0,45,0,3
"4614",1411,"train",0,131,34.4,71,84,4,45,0,3
"4615",1411,"bus",0,131,11.65,70,85,1,45,0,3
"4616",1411,"car",1,131,24.89,105,0,0,45,0,3
"4617",1412,"train",0,131,34.4,71,84,4,45,0,3
"4618",1412,"bus",0,131,11.65,70,85,1,45,0,3
"4619",1412,"car",1,131,24.89,105,0,0,45,0,3
"4620",1413,"train",0,131,34.4,71,84,4,45,0,3
"4621",1413,"bus",0,131,11.65,70,85,1,45,0,3
"4622",1413,"car",1,131,24.89,105,0,0,45,0,3
"4623",1414,"train",0,165,35.4,71,102,4,55,0,3
"4624",1414,"bus",0,165,19.41,119,75,4,55,0,3
"4625",1414,"car",1,165,31.35,128,0,0,55,0,3
"4626",1415,"train",1,183,56.6,221,105,4,37,0,4
"4627",1415,"air",0,183,142.9,60,116,6,37,0,4
"4628",1415,"bus",0,183,19.01,119,62,4,37,0,4
"4629",1415,"car",0,183,34.77,137,0,0,37,0,4
"4630",1416,"train",0,183,56.6,221,105,4,70,0,4
"4631",1416,"air",0,183,142.9,60,116,6,70,0,4
"4632",1416,"bus",0,183,19.01,119,62,4,70,0,4
"4633",1416,"car",1,183,34.77,137,0,0,70,0,4
"4634",1417,"train",0,198,53.6,221,90,4,70,0,4
"4635",1417,"air",0,198,142.9,60,106,6,70,0,4
"4636",1417,"bus",0,198,18.61,119,70,4,70,0,4
"4637",1417,"car",1,198,37.62,145,0,0,70,0,4
"4638",1418,"train",0,198,53.6,221,90,4,15,0,4
"4639",1418,"air",0,198,142.9,60,106,6,15,0,4
"4640",1418,"bus",0,198,18.61,119,70,4,15,0,4
"4641",1418,"car",1,198,37.62,145,0,0,15,0,4
"4642",1419,"train",0,198,53.6,221,90,4,55,0,4
"4643",1419,"air",0,198,142.9,60,106,6,55,0,4
"4644",1419,"bus",0,198,18.61,119,70,4,55,0,4
"4645",1419,"car",1,198,37.62,145,0,0,55,0,4
"4646",1420,"train",0,198,53.6,221,90,4,45,0,4
"4647",1420,"air",0,198,142.9,60,106,6,45,0,4
"4648",1420,"bus",0,198,18.61,119,70,4,45,0,4
"4649",1420,"car",1,198,37.62,145,0,0,45,0,4
"4650",1421,"train",0,198,53.6,221,90,4,70,0,4
"4651",1421,"air",0,198,142.9,60,106,6,70,0,4
"4652",1421,"bus",0,198,18.61,119,70,4,70,0,4
"4653",1421,"car",1,198,37.62,145,0,0,70,0,4
"4654",1422,"train",0,277,55.1,221,95,4,45,0,4
"4655",1422,"air",0,277,142.9,60,106,6,45,0,4
"4656",1422,"bus",0,277,25.81,183,90,8,45,0,4
"4657",1422,"car",1,277,52.63,211,0,0,45,0,4
"4658",1423,"train",1,261,49.1,221,70,4,25,0,4
"4659",1423,"air",0,261,140.05,60,74,6,25,0,4
"4660",1423,"bus",0,261,23.81,183,65,8,25,0,4
"4661",1423,"car",0,261,49.59,183,0,0,25,0,4
"4662",1424,"train",1,261,49.1,221,70,4,35,0,4
"4663",1424,"air",0,261,140.05,60,74,6,35,0,4
"4664",1424,"bus",0,261,23.81,183,65,8,35,0,4
"4665",1424,"car",0,261,49.59,183,0,0,35,0,4
"4666",1425,"train",1,261,49.1,221,70,4,45,0,4
"4667",1425,"air",0,261,140.05,60,74,6,45,0,4
"4668",1425,"bus",0,261,23.81,183,65,8,45,0,4
"4669",1425,"car",0,261,49.59,183,0,0,45,0,4
"4670",1426,"train",0,261,49.1,221,70,4,70,0,4
"4671",1426,"air",1,261,140.05,60,74,6,70,0,4
"4672",1426,"bus",0,261,23.81,183,65,8,70,0,4
"4673",1426,"car",0,261,49.59,183,0,0,70,0,4
"4674",1427,"train",0,261,49.1,221,70,4,70,0,4
"4675",1427,"air",1,261,140.05,60,74,6,70,0,4
"4676",1427,"bus",0,261,23.81,183,65,8,70,0,4
"4677",1427,"car",0,261,49.59,183,0,0,70,0,4
"4678",1428,"train",0,261,49.1,221,70,4,70,0,4
"4679",1428,"air",1,261,140.05,60,74,6,70,0,4
"4680",1428,"bus",0,261,23.81,183,65,8,70,0,4
"4681",1428,"car",0,261,49.59,183,0,0,70,0,4
"4682",1429,"train",0,261,49.1,221,70,4,70,0,4
"4683",1429,"air",1,261,140.05,60,74,6,70,0,4
"4684",1429,"bus",0,261,23.81,183,65,8,70,0,4
"4685",1429,"car",0,261,49.59,183,0,0,70,0,4
"4686",1430,"train",0,261,49.1,221,70,4,45,0,4
"4687",1430,"air",0,261,140.05,60,74,6,45,0,4
"4688",1430,"bus",0,261,23.81,183,65,8,45,0,4
"4689",1430,"car",1,261,49.59,183,0,0,45,0,4
"4690",1431,"train",0,261,49.1,221,70,4,55,0,4
"4691",1431,"air",0,261,140.05,60,74,6,55,0,4
"4692",1431,"bus",0,261,23.81,183,65,8,55,0,4
"4693",1431,"car",1,261,49.59,183,0,0,55,0,4
"4694",1432,"train",0,261,49.1,221,70,4,55,0,4
"4695",1432,"air",0,261,140.05,60,74,6,55,0,4
"4696",1432,"bus",0,261,23.81,183,65,8,55,0,4
"4697",1432,"car",1,261,49.59,183,0,0,55,0,4
"4698",1433,"train",0,261,49.1,221,70,4,70,0,4
"4699",1433,"air",0,261,140.05,60,74,6,70,0,4
"4700",1433,"bus",0,261,23.81,183,65,8,70,0,4
"4701",1433,"car",1,261,49.59,183,0,0,70,0,4
"4702",1434,"train",0,261,49.1,221,70,4,70,0,4
"4703",1434,"air",0,261,140.05,60,74,6,70,0,4
"4704",1434,"bus",0,261,23.81,183,65,8,70,0,4
"4705",1434,"car",1,261,49.59,183,0,0,70,0,4
"4706",1435,"train",0,261,49.1,221,70,4,55,0,4
"4707",1435,"air",0,261,140.05,60,74,6,55,0,4
"4708",1435,"bus",0,261,23.81,183,65,8,55,0,4
"4709",1435,"car",1,261,49.59,183,0,0,55,0,4
"4710",1436,"train",0,261,49.1,221,70,4,70,0,4
"4711",1436,"air",0,261,140.05,60,74,6,70,0,4
"4712",1436,"bus",0,261,23.81,183,65,8,70,0,4
"4713",1436,"car",1,261,49.59,183,0,0,70,0,4
"4714",1437,"train",0,292,51.6,221,83,4,45,0,4
"4715",1437,"air",0,292,142.9,60,96,6,45,0,4
"4716",1437,"bus",0,292,25.81,183,80,8,45,0,4
"4717",1437,"car",1,292,55.48,216,0,0,45,0,4
"4718",1438,"train",0,340,75.6,350,115,4,70,0,4
"4719",1438,"air",0,340,161.5,58,146,36,70,0,4
"4720",1438,"bus",0,340,26.49,304,65,2,70,0,4
"4721",1438,"car",1,340,64.6,230,0,0,70,0,4
"4722",1439,"train",1,436,75.6,350,115,4,55,0,4
"4723",1439,"air",0,436,161.5,58,136,36,55,0,4
"4724",1439,"bus",0,436,29.49,304,105,2,55,0,4
"4725",1439,"car",0,436,82.84,288,0,0,55,0,4
"4726",1440,"train",0,436,75.6,350,115,4,55,0,4
"4727",1440,"air",0,436,161.5,58,136,36,55,0,4
"4728",1440,"bus",0,436,29.49,304,105,2,55,0,4
"4729",1440,"car",1,436,82.84,288,0,0,55,0,4
"4730",1441,"train",0,494,75.6,350,115,4,70,0,4
"4731",1441,"air",1,494,161.5,58,136,36,70,0,4
"4732",1441,"bus",0,494,29.49,304,105,2,70,0,4
"4733",1441,"car",0,494,93.86,330,0,0,70,0,4
"4734",1442,"train",0,402,74.1,350,95,4,70,0,4
"4735",1442,"air",1,402,156.5,58,96,36,70,0,4
"4736",1442,"bus",0,402,31.25,290,85,10,70,0,4
"4737",1442,"car",0,402,76.38,299,0,0,70,0,4
"4738",1443,"train",0,402,74.1,350,95,4,70,0,4
"4739",1443,"air",1,402,156.5,58,96,36,70,0,4
"4740",1443,"bus",0,402,31.25,290,85,10,70,0,4
"4741",1443,"car",0,402,76.38,299,0,0,70,0,4
"4742",1444,"train",0,402,74.1,350,95,4,70,0,4
"4743",1444,"air",1,402,156.5,58,96,36,70,0,4
"4744",1444,"bus",0,402,31.25,290,85,10,70,0,4
"4745",1444,"car",0,402,76.38,299,0,0,70,0,4
"4746",1445,"train",0,406,73.6,350,90,4,70,1,4
"4747",1445,"air",1,406,153.5,58,91,36,70,1,4
"4748",1445,"bus",0,406,31.25,290,73,10,70,1,4
"4749",1445,"car",0,406,77.14,303,0,0,70,1,4
"4750",1446,"train",0,406,73.6,350,90,4,35,1,4
"4751",1446,"air",1,406,153.5,58,91,36,35,1,4
"4752",1446,"bus",0,406,31.25,290,73,10,35,1,4
"4753",1446,"car",0,406,77.14,303,0,0,35,1,4
"4754",1447,"train",0,406,73.6,350,90,4,70,1,4
"4755",1447,"air",1,406,153.5,58,91,36,70,1,4
"4756",1447,"bus",0,406,31.25,290,73,10,70,1,4
"4757",1447,"car",0,406,77.14,303,0,0,70,1,4
"4758",1448,"train",0,406,73.6,350,90,4,55,1,4
"4759",1448,"air",1,406,153.5,58,91,36,55,1,4
"4760",1448,"bus",0,406,31.25,290,73,10,55,1,4
"4761",1448,"car",0,406,77.14,303,0,0,55,1,4
"4762",1449,"train",0,406,73.6,350,90,4,70,1,4
"4763",1449,"air",1,406,153.5,58,91,36,70,1,4
"4764",1449,"bus",0,406,31.25,290,73,10,70,1,4
"4765",1449,"car",0,406,77.14,303,0,0,70,1,4
"4766",1450,"train",0,406,73.6,350,90,4,70,1,4
"4767",1450,"air",1,406,153.5,58,91,36,70,1,4
"4768",1450,"bus",0,406,31.25,290,73,10,70,1,4
"4769",1450,"car",0,406,77.14,303,0,0,70,1,4
"4770",1451,"train",0,406,73.6,350,90,4,45,1,4
"4771",1451,"air",0,406,153.5,58,91,36,45,1,4
"4772",1451,"bus",0,406,31.25,290,73,10,45,1,4
"4773",1451,"car",1,406,77.14,303,0,0,45,1,4
"4774",1452,"train",1,440,71.6,350,79,4,37,1,4
"4775",1452,"air",0,440,150.1,58,86,36,37,1,4
"4776",1452,"bus",0,440,32.45,290,72,10,37,1,4
"4777",1452,"car",0,440,83.6,309,0,0,37,1,4
"4778",1453,"train",1,440,71.6,350,79,4,45,1,4
"4779",1453,"air",0,440,150.1,58,86,36,45,1,4
"4780",1453,"bus",0,440,32.45,290,72,10,45,1,4
"4781",1453,"car",0,440,83.6,309,0,0,45,1,4
"4782",1454,"train",1,440,71.6,350,79,4,70,1,4
"4783",1454,"air",0,440,150.1,58,86,36,70,1,4
"4784",1454,"bus",0,440,32.45,290,72,10,70,1,4
"4785",1454,"car",0,440,83.6,309,0,0,70,1,4
"4786",1455,"train",0,440,71.6,350,79,4,70,1,4
"4787",1455,"air",1,440,150.1,58,86,36,70,1,4
"4788",1455,"bus",0,440,32.45,290,72,10,70,1,4
"4789",1455,"car",0,440,83.6,309,0,0,70,1,4
"4790",1456,"train",0,440,71.6,350,79,4,70,1,4
"4791",1456,"air",1,440,150.1,58,86,36,70,1,4
"4792",1456,"bus",0,440,32.45,290,72,10,70,1,4
"4793",1456,"car",0,440,83.6,309,0,0,70,1,4
"4794",1457,"train",0,440,71.6,350,79,4,70,1,4
"4795",1457,"air",1,440,150.1,58,86,36,70,1,4
"4796",1457,"bus",0,440,32.45,290,72,10,70,1,4
"4797",1457,"car",0,440,83.6,309,0,0,70,1,4
"4798",1458,"train",0,440,71.6,350,79,4,70,1,4
"4799",1458,"air",1,440,150.1,58,86,36,70,1,4
"4800",1458,"bus",0,440,32.45,290,72,10,70,1,4
"4801",1458,"car",0,440,83.6,309,0,0,70,1,4
