ID,choice,tt1,tc1,hw1,ch1,tt2,tc2,hw2,ch2,hh_inc_abs,car_availability,commute,shopping,business,leisure
19438,2,3,4,30,1,5,3,15,0,70000,0,0,0,0,1
19438,2,3,5,60,2,4,4,30,1,70000,0,0,0,0,1
19438,1,4,4,15,0,5,3,15,2,70000,0,0,0,0,1
19438,1,3,4,30,0,4,3,30,1,70000,0,0,0,0,1
19438,2,3,5,30,1,4,4,15,0,70000,0,0,0,0,1
19438,2,3,4,15,2,4,3,15,2,70000,0,0,0,0,1
19438,2,4,3,30,2,3,4,30,1,70000,0,0,0,0,1
19438,2,4,3,60,1,3,4,15,0,70000,0,0,0,0,1
19438,2,3,4,15,2,4,3,15,1,70000,0,0,0,0,1
19470,1,78,71,15,2,105,62,15,1,112500,1,0,0,1,0
19470,2,82,49,60,0,57,64,60,2,112500,1,0,0,1,0
19470,1,61,69,15,0,86,60,60,0,112500,1,0,0,1,0
19470,1,95,51,15,2,118,47,15,1,112500,1,0,0,1,0
19470,2,105,47,30,0,78,63,60,2,112500,1,0,0,1,0
19470,2,86,49,15,1,65,64,30,1,112500,1,0,0,1,0
19470,1,76,63,15,1,96,54,30,0,112500,1,0,0,1,0
19470,2,105,47,30,2,84,61,30,0,112500,1,0,0,1,0
19470,2,96,47,60,1,72,56,15,1,112500,1,0,0,1,0
19539,2,34,10,60,2,26,11,15,1,50000,1,0,0,0,1
19539,2,26,14,60,1,32,10,60,1,50000,1,0,0,0,1
19539,2,32,10,60,0,24,11,30,2,50000,1,0,0,0,1
19539,1,34,10,30,0,26,14,15,1,50000,1,0,0,0,1
19539,2,34,10,30,2,24,11,15,1,50000,1,0,0,0,1
19539,2,26,17,30,2,38,13,15,2,50000,1,0,0,0,1
19539,1,28,12,60,0,38,10,15,2,50000,1,0,0,0,1
19539,1,47,13,30,0,35,15,15,1,50000,1,0,0,0,1
19539,2,23,11,30,1,32,10,15,1,50000,1,0,0,0,1
19646,2,97,79,30,1,139,66,15,0,50000,1,0,0,0,1
19646,2,89,83,60,2,127,76,30,1,50000,1,0,0,0,1
19646,1,110,77,15,0,157,57,15,2,50000,1,0,0,0,1
19646,2,109,72,30,1,82,87,30,0,50000,1,0,0,0,1
19646,1,115,76,15,0,98,102,30,1,50000,1,0,0,0,1
19646,1,109,66,15,2,93,76,15,2,50000,1,0,0,0,1
19646,1,109,57,30,2,98,65,30,1,50000,1,0,0,0,1
19646,2,109,66,60,1,98,89,15,0,50000,1,0,0,0,1
19646,2,103,94,15,2,115,72,15,1,50000,1,0,0,0,1
19691,1,17,19,15,1,24,16,60,1,50000,0,1,0,0,0
19691,1,27,18,15,0,20,23,60,1,50000,0,1,0,0,0
19691,2,18,18,60,2,20,15,30,0,50000,0,1,0,0,0
19691,1,19,20,15,0,22,15,60,0,50000,0,1,0,0,0
19691,1,22,18,15,0,24,16,15,0,50000,0,1,0,0,0
19691,2,20,18,30,1,22,16,15,0,50000,0,1,0,0,0
19691,2,16,19,15,2,20,16,15,2,50000,0,1,0,0,0
19691,2,20,18,60,2,15,20,30,2,50000,0,1,0,0,0
19691,1,13,27,15,1,19,20,30,2,50000,0,1,0,0,0
19712,1,113,25,15,1,85,29,15,2,50000,0,0,0,0,1
19712,1,88,20,60,0,62,26,60,2,50000,0,0,0,0,1
19712,2,93,24,60,0,65,28,15,0,50000,0,0,0,0,1
19712,2,102,21,15,2,127,19,15,1,50000,0,0,0,0,1
19712,1,113,19,30,0,85,26,60,2,50000,0,0,0,0,1
19712,2,93,20,15,1,70,26,30,1,50000,0,0,0,0,1
19712,2,82,25,15,1,103,22,30,0,50000,0,0,0,0,1
19712,2,113,19,30,2,90,25,30,0,50000,0,0,0,0,1
19712,2,103,19,60,1,77,23,15,1,50000,0,0,0,0,1
19745,2,194,48,30,1,165,52,30,0,112500,1,0,0,1,0
19745,2,134,48,15,2,101,55,60,0,112500,1,0,0,1,0
19745,1,114,57,15,2,134,48,30,0,112500,1,0,0,1,0
19745,2,171,58,60,2,146,63,60,1,112500,1,0,0,1,0
19745,1,113,69,30,0,142,60,60,0,112500,1,0,0,1,0
19745,1,142,45,15,1,120,52,60,1,112500,1,0,0,1,0
19745,1,99,54,60,0,142,45,15,0,112500,1,0,0,1,0
19745,2,142,52,30,1,99,58,60,0,112500,1,0,0,1,0
19745,1,136,55,30,2,194,48,60,0,112500,1,0,0,1,0
19855,1,22,11,15,1,31,10,60,1,167500,0,1,0,0,0
19855,1,35,11,15,0,26,14,60,1,167500,0,1,0,0,0
19855,1,26,9,30,0,23,11,60,2,167500,0,1,0,0,0
19855,1,24,12,15,0,28,9,60,0,167500,0,1,0,0,0
19855,2,28,11,15,0,31,10,15,0,167500,0,1,0,0,0
19855,2,26,11,30,1,28,10,15,0,167500,0,1,0,0,0
19855,1,26,10,15,2,21,12,15,2,167500,0,1,0,0,0
19855,1,19,12,30,2,26,11,60,2,167500,0,1,0,0,0
19855,2,24,13,30,2,17,16,15,1,167500,0,1,0,0,0
19868,2,14,4,30,1,12,5,30,0,90000,1,0,1,0,0
19868,2,7,5,60,0,10,4,15,2,90000,1,0,1,0,0
19868,2,8,5,15,2,10,4,30,0,90000,1,0,1,0,0
19868,2,13,5,60,2,11,6,60,1,90000,1,0,1,0,0
19868,2,10,5,60,0,8,6,30,0,90000,1,0,1,0,0
19868,2,9,5,60,1,10,4,15,1,90000,1,0,1,0,0
19868,1,10,4,15,0,7,5,60,0,90000,1,0,1,0,0
19868,2,10,5,30,1,7,6,60,0,90000,1,0,1,0,0
19868,2,10,5,30,2,14,4,60,0,90000,1,0,1,0,0
19888,2,43,36,15,2,58,31,15,1,90000,0,0,0,0,1
19888,2,32,32,60,2,45,25,60,0,90000,0,0,0,0,1
19888,2,48,30,60,0,33,34,15,0,90000,0,0,0,0,1
19888,2,52,26,15,2,65,23,15,1,90000,0,0,0,0,1
19888,1,58,23,30,0,43,31,60,2,90000,0,0,0,0,1
19888,1,48,25,15,1,36,32,30,1,90000,0,0,0,0,1
19888,2,52,27,30,0,42,31,15,1,90000,0,0,0,0,1
19888,1,46,30,30,0,58,23,30,2,90000,0,0,0,0,1
19888,2,52,23,60,1,39,28,15,1,90000,0,0,0,0,1
19890,1,5,2,15,1,3,3,15,2,90000,0,0,1,0,0
19890,1,4,2,60,0,3,3,60,2,90000,0,0,1,0,0
19890,1,3,3,15,0,4,2,60,0,90000,0,0,1,0,0
19890,2,4,3,15,2,5,2,15,1,90000,0,0,1,0,0
19890,1,5,2,30,0,3,3,60,2,90000,0,0,1,0,0
19890,1,4,2,15,1,3,3,30,1,90000,0,0,1,0,0
19890,2,3,3,15,1,4,2,30,0,90000,0,0,1,0,0
19890,2,5,2,30,2,4,3,30,0,90000,0,0,1,0,0
19890,2,4,2,60,1,3,3,15,1,90000,0,0,1,0,0
19901,1,39,7,15,0,27,8,30,1,10000,0,1,0,0,0
19901,2,25,9,60,2,36,8,30,1,10000,0,1,0,0,0
19901,1,31,8,15,0,44,6,15,2,10000,0,1,0,0,0
19901,2,31,7,30,1,23,9,30,0,10000,0,1,0,0,0
19901,1,32,8,15,0,27,10,30,1,10000,0,1,0,0,0
19901,1,26,8,15,2,31,7,15,2,10000,0,1,0,0,0
19901,2,31,6,30,2,28,7,30,1,10000,0,1,0,0,0
19901,2,28,9,15,0,31,7,60,1,10000,0,1,0,0,0
19901,1,32,7,15,1,29,10,15,2,10000,0,1,0,0,0
19902,2,19,5,30,1,26,4,15,0,10000,0,0,0,0,1
19902,1,24,4,30,1,17,5,60,2,10000,0,0,0,0,1
19902,1,21,4,15,0,30,3,15,2,10000,0,0,0,0,1
19902,2,21,4,30,1,16,5,30,0,10000,0,0,0,0,1
19902,1,22,4,15,0,19,6,30,1,10000,0,0,0,0,1
19902,1,21,4,15,2,18,5,15,2,10000,0,0,0,0,1
19902,2,21,3,30,2,19,4,30,1,10000,0,0,0,0,1
19902,1,19,5,15,0,21,4,60,1,10000,0,0,0,0,1
19902,2,20,5,15,2,22,4,15,1,10000,0,0,0,0,1
19904,2,122,59,30,1,104,65,30,0,90000,1,0,0,1,0
19904,1,63,68,60,0,85,59,15,2,90000,1,0,0,1,0
19904,1,85,59,30,0,72,70,15,2,90000,1,0,0,1,0
19904,2,108,71,60,2,92,78,60,1,90000,1,0,0,1,0
19904,1,89,74,60,0,71,85,30,0,90000,1,0,0,1,0
19904,2,76,64,60,1,89,56,15,1,90000,1,0,0,1,0
19904,1,63,67,60,0,89,56,15,0,90000,1,0,0,1,0
19904,2,89,65,30,1,63,71,60,0,90000,1,0,0,1,0
19904,1,86,68,30,2,122,59,60,0,90000,1,0,0,1,0
20010,2,113,31,60,2,85,34,15,1,70000,1,0,0,0,1
20010,2,86,44,60,1,107,33,60,1,70000,1,0,0,0,1
20010,2,80,34,30,2,107,31,60,0,70000,1,0,0,0,1
20010,2,85,44,15,1,113,33,30,0,70000,1,0,0,0,1
20010,1,113,33,30,2,79,36,15,1,70000,1,0,0,0,1
20010,1,125,40,15,2,87,54,30,2,70000,1,0,0,0,1
20010,2,94,38,60,0,125,33,15,2,70000,1,0,0,0,1
20010,2,116,46,15,1,155,40,30,0,70000,1,0,0,0,1
20010,2,75,36,30,1,107,31,15,1,70000,1,0,0,0,1
20063,2,135,18,30,1,115,20,30,0,90000,0,0,0,0,1
20063,1,94,18,15,2,70,21,60,0,90000,0,0,0,0,1
20063,2,80,22,15,2,94,18,30,0,90000,0,0,0,0,1
20063,1,120,22,60,2,102,24,60,1,90000,0,0,0,0,1
20063,2,79,26,30,0,99,23,60,0,90000,0,0,0,0,1
20063,2,84,20,60,1,99,17,15,1,90000,0,0,0,0,1
20063,2,69,21,60,0,99,17,15,0,90000,0,0,0,0,1
20063,2,99,20,30,1,69,22,60,0,90000,0,0,0,0,1
20063,2,95,21,30,2,135,18,60,0,90000,0,0,0,0,1
20094,1,72,33,30,1,102,28,15,0,137500,0,0,0,0,1
20094,1,65,35,60,2,93,32,30,1,137500,0,0,0,0,1
20094,1,81,32,15,0,116,24,15,2,137500,0,0,0,0,1
20094,1,60,37,30,0,80,30,30,1,137500,0,0,0,0,1
20094,1,85,32,15,0,72,43,30,1,137500,0,0,0,0,1
20094,1,68,32,15,2,80,28,15,2,137500,0,0,0,0,1
20094,1,72,27,30,1,80,24,30,2,137500,0,0,0,0,1
20094,1,72,38,15,0,80,28,60,1,137500,0,0,0,0,1
20094,2,76,40,15,2,85,30,15,1,137500,0,0,0,0,1
20100,1,56,21,15,1,79,19,60,1,30000,0,0,0,0,1
20100,1,67,27,60,1,90,20,15,0,30000,0,0,0,0,1
20100,1,66,18,30,0,59,20,60,2,30000,0,0,0,0,1
20100,1,72,18,60,0,62,23,15,0,30000,0,0,0,0,1
20100,1,71,20,15,0,79,19,15,0,30000,0,0,0,0,1
20100,1,72,19,15,0,65,20,30,1,30000,0,0,0,0,1
20100,1,66,19,15,2,52,22,15,2,30000,0,0,0,0,1
20100,2,66,20,60,2,49,23,30,2,30000,0,0,0,0,1
20100,1,62,23,30,2,43,30,15,1,30000,0,0,0,0,1
20108,1,12,2,15,1,9,3,15,2,167500,0,1,0,0,0
20108,2,6,3,60,2,9,2,60,0,167500,0,1,0,0,0
20108,1,10,2,60,0,7,3,15,0,167500,0,1,0,0,0
20108,2,10,3,15,2,13,2,15,1,167500,0,1,0,0,0
20108,2,9,3,60,2,12,2,30,0,167500,0,1,0,0,0
20108,2,7,3,30,1,10,2,15,1,167500,0,1,0,0,0
20108,2,8,3,15,1,11,2,30,0,167500,0,1,0,0,0
20108,1,9,3,30,0,12,2,30,2,167500,0,1,0,0,0
20108,1,8,3,15,1,11,2,60,1,167500,0,1,0,0,0
20109,1,14,4,15,1,20,3,60,1,30000,1,1,0,0,0
20109,1,22,4,15,0,17,5,60,1,30000,1,1,0,0,0
20109,2,15,4,60,2,16,3,30,0,30000,1,1,0,0,0
20109,1,15,4,15,0,18,3,60,0,30000,1,1,0,0,0
20109,1,20,3,15,0,18,4,15,0,30000,1,1,0,0,0
20109,1,18,3,15,0,16,4,30,1,30000,1,1,0,0,0
20109,2,16,3,15,2,13,4,15,2,30000,1,1,0,0,0
20109,1,12,5,30,2,16,4,60,2,30000,1,1,0,0,0
20109,1,11,6,15,1,15,4,30,2,30000,1,1,0,0,0
20128,2,29,7,15,2,39,6,15,1,90000,1,0,0,0,1
20128,2,21,7,60,2,31,5,60,0,90000,1,0,0,0,1
20128,2,32,6,60,0,23,7,15,0,90000,1,0,0,0,1
20128,1,44,5,15,1,35,6,15,2,90000,1,0,0,0,1
20128,1,39,5,30,0,29,7,60,2,90000,1,0,0,0,1
20128,1,32,5,15,1,24,7,30,1,90000,1,0,0,0,1
20128,2,29,7,15,1,36,6,30,0,90000,1,0,0,0,1
20128,1,31,6,30,0,39,5,30,2,90000,1,0,0,0,1
20128,2,36,5,60,1,27,6,15,1,90000,1,0,0,0,1
20149,1,18,3,15,1,14,4,15,2,90000,0,0,0,0,1
20149,1,14,2,60,0,10,3,60,2,90000,0,0,0,0,1
20149,1,11,4,15,0,15,3,60,0,90000,0,0,0,0,1
20149,1,21,2,15,1,17,3,15,2,90000,0,0,0,0,1
20149,2,14,3,60,2,18,2,30,0,90000,0,0,0,0,1
20149,1,15,2,15,1,11,3,30,1,90000,0,0,0,0,1
20149,1,13,4,15,1,17,3,30,0,90000,0,0,0,0,1
20149,1,15,3,30,0,18,2,30,2,90000,0,0,0,0,1
20149,2,17,2,60,1,13,3,15,1,90000,0,0,0,0,1
20161,2,14,4,30,1,12,5,30,0,90000,1,0,1,0,0
20161,2,7,5,60,0,10,4,15,2,90000,1,0,1,0,0
20161,1,10,4,30,0,8,5,15,2,90000,1,0,1,0,0
20161,2,13,5,60,2,11,6,60,1,90000,1,0,1,0,0
20161,2,10,5,60,0,8,6,30,0,90000,1,0,1,0,0
20161,1,10,4,15,1,9,5,60,1,90000,1,0,1,0,0
20161,2,7,5,60,0,10,4,15,0,90000,1,0,1,0,0
20161,1,10,5,30,1,7,6,60,0,90000,1,0,1,0,0
20161,2,10,5,30,2,14,4,60,0,90000,1,0,1,0,0
20298,1,89,18,30,1,127,15,15,0,167500,0,0,0,0,1
20298,1,81,18,60,2,115,17,30,1,167500,0,0,0,0,1
20298,1,100,17,15,0,143,13,15,2,167500,0,0,0,0,1
20298,1,74,19,30,0,99,16,30,1,167500,0,0,0,0,1
20298,2,89,23,30,1,105,17,15,0,167500,0,0,0,0,1
20298,1,84,17,15,2,99,15,15,2,167500,0,0,0,0,1
20298,2,99,13,30,2,89,14,30,1,167500,0,0,0,0,1
20298,1,89,20,15,0,99,15,60,1,167500,0,0,0,0,1
20298,1,105,16,15,1,94,21,15,2,167500,0,0,0,0,1
20304,2,224,73,60,1,157,84,15,1,90000,1,0,0,0,1
20304,1,253,81,15,0,190,105,60,1,90000,1,0,0,0,1
20304,1,185,69,30,0,167,79,60,2,90000,1,0,0,0,1
20304,2,174,90,15,0,205,69,60,0,90000,1,0,0,0,1
20304,1,224,73,15,0,202,80,15,0,90000,1,0,0,0,1
20304,2,184,80,30,1,205,73,15,0,90000,1,0,0,0,1
20304,2,148,88,15,2,185,73,15,2,90000,1,0,0,0,1
20304,2,185,81,60,2,139,89,30,2,90000,1,0,0,0,1
20304,1,176,92,30,2,123,120,15,1,90000,1,0,0,0,1
20323,1,29,12,15,2,39,10,15,1,10000,0,0,0,0,1
20323,2,31,8,60,0,21,11,60,2,10000,0,0,0,0,1
20323,1,23,12,15,0,32,10,60,0,10000,0,0,0,0,1
20323,2,44,8,15,1,35,9,15,2,10000,0,0,0,0,1
20323,1,29,11,60,2,39,8,30,0,10000,0,0,0,0,1
20323,2,32,8,15,1,24,11,30,1,10000,0,0,0,0,1
20323,1,36,9,30,0,29,11,15,1,10000,0,0,0,0,1
20323,1,31,10,30,0,39,8,30,2,10000,0,0,0,0,1
20323,2,36,8,60,1,27,9,15,1,10000,0,0,0,0,1
20352,2,13,26,30,1,18,22,15,0,70000,1,0,0,0,1
20352,2,12,28,60,2,17,25,30,1,70000,1,0,0,0,1
20352,1,15,26,15,0,21,19,15,2,70000,1,0,0,0,1
20352,2,11,29,30,0,14,24,30,1,70000,1,0,0,0,1
20352,2,13,34,30,1,15,25,15,0,70000,1,0,0,0,1
20352,2,12,25,15,2,14,22,15,2,70000,1,0,0,0,1
20352,2,14,19,30,2,13,22,30,1,70000,1,0,0,0,1
20352,2,13,30,15,0,14,22,60,1,70000,1,0,0,0,1
20352,2,15,24,15,1,14,31,15,2,70000,1,0,0,0,1
20391,2,29,8,60,1,20,9,15,1,90000,0,0,1,0,0
20391,2,24,12,60,1,33,9,15,0,90000,0,0,1,0,0
20391,1,24,8,30,0,21,9,60,2,90000,0,0,1,0,0
20391,2,22,10,15,0,26,8,60,0,90000,0,0,1,0,0
20391,2,26,9,15,0,29,8,15,0,90000,0,0,1,0,0
20391,2,24,9,30,1,26,8,15,0,90000,0,0,1,0,0
20391,1,24,8,15,2,19,10,15,2,90000,0,0,1,0,0
20391,2,24,9,60,2,18,10,30,2,90000,0,0,1,0,0
20391,2,23,10,30,2,16,13,15,1,90000,0,0,1,0,0
20455,2,185,43,15,1,139,50,15,2,137500,1,0,0,0,1
20455,2,101,44,60,2,145,34,60,0,137500,1,0,0,0,1
20455,2,153,41,60,0,107,48,15,0,137500,1,0,0,0,1
20455,2,209,32,15,1,167,36,15,2,137500,1,0,0,0,1
20455,1,185,32,30,0,139,44,60,2,137500,1,0,0,0,1
20455,2,153,34,15,1,115,44,30,1,137500,1,0,0,0,1
20455,2,169,38,30,0,135,43,15,1,137500,1,0,0,0,1
20455,1,148,42,30,0,185,32,30,2,137500,1,0,0,0,1
20455,2,169,32,60,1,127,39,15,1,137500,1,0,0,0,1
20469,2,101,28,30,1,86,31,30,0,10000,0,0,0,0,1
20469,2,70,28,15,2,53,32,60,0,10000,0,0,0,0,1
20469,1,70,28,30,0,60,34,15,2,10000,0,0,0,0,1
20469,1,76,37,60,1,90,34,60,2,10000,0,0,0,0,1
20469,1,74,35,60,0,59,41,30,0,10000,0,0,0,0,1
20469,2,63,31,60,1,74,27,15,1,10000,0,0,0,0,1
20469,1,74,27,15,0,52,32,60,0,10000,0,0,0,0,1
20469,2,74,31,30,1,52,34,60,0,10000,0,0,0,0,1
20469,1,71,32,30,2,101,28,60,0,10000,0,0,0,0,1
20521,1,21,9,15,1,29,8,60,2,50000,0,1,0,0,0
20521,2,22,11,60,1,27,8,60,1,50000,0,1,0,0,0
20521,2,20,9,30,2,27,8,60,0,50000,0,1,0,0,0
20521,1,29,8,30,0,21,11,15,1,50000,0,1,0,0,0
20521,1,20,9,15,1,29,8,30,2,50000,0,1,0,0,0
20521,1,31,10,15,2,22,13,30,2,50000,0,1,0,0,0
20521,2,31,8,15,2,24,9,60,0,50000,0,1,0,0,0
20521,2,29,11,15,1,39,10,30,0,50000,0,1,0,0,0
20521,1,27,8,15,1,19,9,30,1,50000,0,1,0,0,0
20572,2,17,3,60,1,12,4,15,1,112500,0,1,0,0,0
20572,1,20,3,15,0,15,4,60,1,112500,0,1,0,0,0
20572,2,13,3,60,2,14,2,30,0,112500,0,1,0,0,0
20572,2,16,2,60,0,13,3,15,0,112500,0,1,0,0,0
20572,2,16,4,15,0,17,3,15,0,112500,0,1,0,0,0
20572,2,14,4,30,1,16,3,15,0,112500,0,1,0,0,0
20572,1,14,3,15,2,11,4,15,2,112500,0,1,0,0,0
20572,2,14,3,60,2,11,4,30,2,112500,0,1,0,0,0
20572,1,9,4,15,1,14,3,30,2,112500,0,1,0,0,0
20597,1,22,6,15,1,31,5,60,1,50000,0,0,0,0,1
20597,2,26,7,60,1,35,5,15,0,50000,0,0,0,0,1
20597,1,26,5,30,0,23,6,60,2,50000,0,0,0,0,1
20597,1,24,6,15,0,28,5,60,0,50000,0,0,0,0,1
20597,2,31,5,15,0,28,6,15,0,50000,0,0,0,0,1
20597,2,26,6,30,1,28,5,15,0,50000,0,0,0,0,1
20597,2,26,5,15,2,21,6,15,2,50000,0,0,0,0,1
20597,2,26,5,60,2,19,6,30,2,50000,0,0,0,0,1
20597,1,17,8,15,1,24,6,30,2,50000,0,0,0,0,1
20676,1,71,11,30,0,83,10,30,1,30000,1,0,0,0,1
20676,1,43,12,60,0,58,10,15,2,30000,1,0,0,0,1
20676,2,49,12,15,2,58,10,30,0,30000,1,0,0,0,1
20676,2,74,13,60,2,63,14,60,1,30000,1,0,0,0,1
20676,1,49,15,30,0,61,13,60,0,30000,1,0,0,0,1
20676,2,52,11,60,1,61,10,15,1,30000,1,0,0,0,1
20676,2,43,12,60,0,61,10,15,0,30000,1,0,0,0,1
20676,1,43,13,60,0,61,11,30,1,30000,1,0,0,0,1
20676,1,83,10,60,0,58,12,30,2,30000,1,0,0,0,1
20696,1,16,6,15,1,23,5,60,1,167500,0,1,0,0,0
20696,1,26,6,15,0,20,8,60,1,167500,0,1,0,0,0
20696,2,17,6,60,2,19,5,30,0,167500,0,1,0,0,0
20696,1,18,6,15,0,21,5,60,0,167500,0,1,0,0,0
20696,1,23,5,15,0,21,6,15,0,167500,0,1,0,0,0
20696,1,21,5,15,0,19,6,30,1,167500,0,1,0,0,0
20696,2,19,5,15,2,15,6,15,2,167500,0,1,0,0,0
20696,1,14,7,30,2,19,6,60,2,167500,0,1,0,0,0
20696,2,18,7,30,2,13,9,15,1,167500,0,1,0,0,0
20697,1,11,3,15,1,15,2,60,2,90000,0,1,0,0,0
20697,1,14,2,60,1,12,3,60,1,90000,0,1,0,0,0
20697,1,14,2,60,0,11,3,30,2,90000,0,1,0,0,0
20697,1,15,2,30,0,11,3,15,1,90000,0,1,0,0,0
20697,2,15,2,30,2,11,3,15,1,90000,0,1,0,0,0
20697,1,17,3,15,2,12,4,30,2,90000,0,1,0,0,0
20697,1,17,2,15,2,13,3,60,0,90000,0,1,0,0,0
20697,1,21,3,30,0,16,4,15,1,90000,0,1,0,0,0
20697,2,10,3,30,1,14,2,15,1,90000,0,1,0,0,0
20808,1,25,9,15,1,36,8,60,1,70000,0,0,0,1,0
20808,1,40,8,15,0,30,11,60,1,70000,0,0,0,1,0
20808,2,27,8,60,2,29,7,30,0,70000,0,0,0,1,0
20808,2,33,7,60,0,28,9,15,0,70000,0,0,0,1,0
20808,2,32,9,15,0,36,8,15,0,70000,0,0,0,1,0
20808,2,29,9,30,1,33,8,15,0,70000,0,0,0,1,0
20808,1,29,8,15,2,24,9,15,2,70000,0,0,0,1,0
20808,2,29,8,60,2,22,9,30,2,70000,0,0,0,1,0
20808,2,20,12,15,1,28,9,30,2,70000,0,0,0,1,0
20818,2,12,2,60,1,8,3,15,1,90000,1,0,1,0,0
20818,1,13,2,15,0,10,3,60,1,90000,1,0,1,0,0
20818,2,9,3,60,2,10,2,30,0,90000,1,0,1,0,0
20818,1,9,3,15,0,11,2,60,0,90000,1,0,1,0,0
20818,1,12,2,15,0,10,3,15,0,90000,1,0,1,0,0
20818,1,11,2,15,0,9,3,30,1,90000,1,0,1,0,0
20818,2,8,3,15,2,10,2,15,2,90000,1,0,1,0,0
20818,2,10,2,60,2,7,3,30,2,90000,1,0,1,0,0
20818,2,9,2,30,2,6,3,15,1,90000,1,0,1,0,0
20836,1,45,12,30,0,53,11,30,1,10000,0,1,0,0,0
20836,2,37,11,15,2,28,12,60,0,10000,0,1,0,0,0
20836,2,31,13,15,2,37,11,30,0,10000,0,1,0,0,0
20836,1,40,14,60,1,47,13,60,2,10000,0,1,0,0,0
20836,2,31,15,30,0,39,13,60,0,10000,0,1,0,0,0
20836,2,33,12,60,1,39,10,15,1,10000,0,1,0,0,0
20836,2,39,10,15,0,27,12,60,0,10000,0,1,0,0,0
20836,2,27,13,60,0,39,12,30,1,10000,0,1,0,0,0
20836,2,53,11,60,0,37,12,30,2,10000,0,1,0,0,0
21044,1,38,16,15,1,51,15,60,2,70000,0,0,0,0,1
21044,1,49,16,60,1,39,21,60,1,70000,0,0,0,0,1
21044,2,36,16,30,2,49,15,60,0,70000,0,0,0,0,1
21044,2,38,21,15,1,51,16,30,0,70000,0,0,0,0,1
21044,2,51,16,30,2,36,17,15,1,70000,0,0,0,0,1
21044,1,57,19,15,2,40,26,30,2,70000,0,0,0,0,1
21044,2,57,16,15,2,43,18,60,0,70000,0,0,0,0,1
21044,1,70,19,30,0,53,22,15,1,70000,0,0,0,0,1
21044,1,34,17,30,1,49,15,15,1,70000,0,0,0,0,1
21120,1,12,11,15,1,9,12,15,2,112500,0,1,0,0,0
21120,1,9,9,60,0,6,11,60,2,112500,0,1,0,0,0
21120,1,10,10,60,0,7,12,15,0,112500,0,1,0,0,0
21120,1,13,8,15,1,10,9,15,2,112500,0,1,0,0,0
21120,1,12,8,30,0,9,11,60,2,112500,0,1,0,0,0
21120,2,7,11,30,1,10,9,15,1,112500,0,1,0,0,0
21120,1,11,9,30,0,8,11,15,1,112500,0,1,0,0,0
21120,2,12,8,30,2,9,11,30,0,112500,0,1,0,0,0
21120,2,8,10,15,1,11,8,60,1,112500,0,1,0,0,0
21146,2,64,7,30,1,54,8,30,0,30000,0,0,0,0,1
21146,2,44,7,15,2,33,8,60,0,30000,0,0,0,0,1
21146,2,37,8,15,2,44,7,30,0,30000,0,0,0,0,1
21146,2,56,8,60,2,48,9,60,1,30000,0,0,0,0,1
21146,2,47,9,60,0,37,10,30,0,30000,0,0,0,0,1
21146,2,47,6,15,1,40,7,60,1,30000,0,0,0,0,1
21146,2,47,6,15,0,33,8,60,0,30000,0,0,0,0,1
21146,1,33,9,60,0,47,8,30,1,30000,0,0,0,0,1
21146,1,45,8,30,2,64,7,60,0,30000,0,0,0,0,1
21199,1,69,18,15,0,48,22,30,1,50000,1,0,0,0,1
21199,2,63,21,30,1,44,23,60,2,50000,1,0,0,0,1
21199,1,55,21,15,0,78,16,15,2,50000,1,0,0,0,1
21199,1,41,24,30,0,54,20,30,1,50000,1,0,0,0,1
21199,2,48,28,30,1,57,21,15,0,50000,1,0,0,0,1
21199,1,54,18,15,2,46,21,15,2,50000,1,0,0,0,1
21199,1,49,18,30,1,54,16,30,2,50000,1,0,0,0,1
21199,1,49,25,15,0,54,18,60,1,50000,1,0,0,0,1
21199,2,51,26,15,2,57,20,15,1,50000,1,0,0,0,1
21289,1,158,25,30,0,186,23,30,1,112500,1,0,0,0,1
21289,1,97,27,60,0,129,23,15,2,112500,1,0,0,0,1
21289,2,109,28,15,2,129,23,30,0,112500,1,0,0,0,1
21289,1,140,31,60,1,164,28,60,2,112500,1,0,0,0,1
21289,2,136,29,60,0,109,34,30,0,112500,1,0,0,0,1
21289,2,115,25,60,1,136,22,15,1,112500,1,0,0,0,1
21289,2,95,26,60,0,136,22,15,0,112500,1,0,0,0,1
21289,2,136,26,30,1,95,28,60,0,112500,1,0,0,0,1
21289,1,186,23,60,0,130,27,30,2,112500,1,0,0,0,1
21458,2,57,15,30,0,68,13,30,1,70000,1,0,0,0,1
21458,2,47,13,15,2,35,15,60,0,70000,1,0,0,0,1
21458,2,40,16,15,2,47,13,30,0,70000,1,0,0,0,1
21458,1,51,18,60,1,60,16,60,2,70000,1,0,0,0,1
21458,2,49,17,60,0,40,19,30,0,70000,1,0,0,0,1
21458,1,49,13,15,1,42,14,60,1,70000,1,0,0,0,1
21458,1,35,15,60,0,49,13,15,0,70000,1,0,0,0,1
21458,1,35,16,60,0,49,15,30,1,70000,1,0,0,0,1
21458,2,47,15,30,2,68,13,60,0,70000,1,0,0,0,1
21492,1,13,5,15,1,17,4,60,2,50000,0,0,0,0,1
21492,1,16,4,60,1,13,5,60,1,50000,0,0,0,0,1
21492,1,16,4,60,0,12,5,30,2,50000,0,0,0,0,1
21492,2,13,5,15,1,17,4,30,0,50000,0,0,0,0,1
