choice,college,hsg2,coml5,type1,type2,type3,type4,type5,type6,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,price1,price2,price3,price4,price5,price6,range1,range2,range3,range4,range5,range6,acc1,acc2,acc3,acc4,acc5,acc6,speed1,speed2,speed3,speed4,speed5,speed6,pollution1,pollution2,pollution3,pollution4,pollution5,pollution6,size1,size2,size3,size4,size5,size6,space1,space2,space3,space4,space5,space6,cost1,cost2,cost3,cost4,cost5,cost6,station1,station2,station3,station4,station5,station6
choice3,0.0,0.0,0.0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,1.1241313,1.1241313,1.4453117,1.4453117,1.6059019,1.6059019,75.0,75.0,300.0,300.0,350.0,350.0,2.5,2.5,4.0,4.0,6.0,6.0,95.0,95.0,110.0,110.0,140.0,140.0,0.25,0.25,0.6,0.6,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,6.0,6.0,0.1,0.1,0.3,0.3,1.0,1.0
choice5,1.0,0.0,0.0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,6.7447878,6.7447878,7.3871485,7.3871485,5.4600663,5.4600663,300.0,300.0,250.0,250.0,300.0,300.0,2.5,2.5,4.0,4.0,6.0,6.0,95.0,95.0,110.0,110.0,140.0,140.0,0.4,0.4,0.75,0.75,0.25,0.25,3.0,3.0,3.0,3.0,2.0,2.0,0.7,0.7,1.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,8.0,8.0,0.7,0.7,0.1,0.1,1.0,1.0
choice1,1.0,0.0,0.0,van,regcar,van,stwagon,van,truck,methanol,methanol,cng,cng,electric,electric,1.2847215,1.2847215,1.4453117,1.4453117,1.6059019,1.6059019,200.0,200.0,75.0,75.0,300.0,300.0,2.5,2.5,4.0,4.0,6.0,6.0,85.0,85.0,140.0,140.0,85.0,85.0,0.0,0.0,0.4,0.4,0.75,0.75,3.0,3.0,3.0,3.0,2.0,2.0,0.7,0.7,1.0,1.0,1.0,1.0,8.0,8.0,6.0,6.0,8.0,8.0,0.0,0.0,0.1,0.1,0.3,0.3
choice5,1.0,1.0,1.0,van,regcar,van,stwagon,van,truck,methanol,methanol,cng,cng,electric,electric,6.0700691,6.0700691,6.3459814,6.3459814,4.690508,4.690508,125.0,125.0,300.0,300.0,250.0,250.0,4.0,4.0,6.0,6.0,2.5,2.5,85.0,85.0,140.0,140.0,85.0,85.0,0.0,0.0,0.25,0.25,0.6,0.6,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,6.0,8.0,8.0,0.0,0.0,0.3,0.3,0.7,0.7
choice3,0.0,0.0,1.0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,0.96354111,0.96354111,1.1241313,1.1241313,1.4453117,1.4453117,200.0,200.0,75.0,75.0,300.0,300.0,4.0,4.0,6.0,6.0,2.5,2.5,85.0,85.0,140.0,140.0,85.0,85.0,0.0,0.0,0.4,0.4,0.75,0.75,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,6.0,6.0,0.0,0.0,0.7,0.7,0.1,0.1
choice1,1.0,0.0,0.0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,2.7772075,2.7772075,3.2821543,3.2821543,3.7871011,3.7871011,75.0,75.0,300.0,300.0,350.0,350.0,2.5,2.5,4.0,4.0,6.0,6.0,85.0,85.0,95.0,95.0,110.0,110.0,0.1,0.1,0.4,0.4,0.75,0.75,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,6.0,6.0,0.1,0.1,0.3,0.3,1.0,1.0
choice3,1.0,0.0,0.0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.586859,3.586859,4.1386835,4.1386835,4.4145957,4.4145957,75.0,75.0,300.0,300.0,350.0,350.0,4.0,4.0,6.0,6.0,2.5,2.5,85.0,85.0,95.0,95.0,110.0,110.0,0.1,0.1,0.4,0.4,0.75,0.75,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,8.0,8.0,0.3,0.3,0.7,0.7,1.0,1.0
choice4,0.0,1.0,1.0,truck,stwagon,truck,regcar,truck,van,methanol,methanol,electric,electric,gasoline,gasoline,1.7893555,1.7893555,2.3006,2.3006,2.5562222,2.5562222,125.0,125.0,250.0,250.0,300.0,300.0,4.0,4.0,6.0,6.0,2.5,2.5,100.0,100.0,95.0,95.0,110.0,110.0,0.0,0.0,0.4,0.4,0.75,0.75,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,2.0,2.0,0.0,0.0,0.7,0.7,1.0,1.0
choice5,0.0,1.0,0.0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.7871011,3.7871011,4.0395745,4.0395745,2.7772075,2.7772075,75.0,75.0,300.0,300.0,350.0,350.0,2.5,2.5,4.0,4.0,6.0,6.0,110.0,110.0,140.0,140.0,85.0,85.0,0.4,0.4,0.75,0.75,0.25,0.25,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,6.0,6.0,0.1,0.1,0.3,0.3,1.0,1.0
choice1,1.0,0.0,0.0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,2.7591223,2.7591223,1.6554734,1.6554734,1.9313856,1.9313856,300.0,300.0,250.0,250.0,300.0,300.0,2.5,2.5,4.0,4.0,6.0,6.0,85.0,85.0,95.0,95.0,110.0,110.0,0.6,0.6,0.25,0.25,0.5,0.5,2.0,2.0,0.0,0.0,1.0,1.0,0.7,0.7,1.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,8.0,8.0,0.7,0.7,0.1,0.1,1.0,1.0
choice1,1.0,0.0,0.0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,5.7941569,5.7941569,6.3459814,6.3459814,4.690508,4.690508,300.0,300.0,250.0,250.0,300.0,300.0,2.5,2.5,4.0,4.0,6.0,6.0,95.0,95.0,110.0,110.0,140.0,140.0,0.4,0.4,0.75,0.75,0.25,0.25,3.0,3.0,3.0,3.0,2.0,2.0,0.7,0.7,1.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,8.0,8.0,0.7,0.7,0.1,0.1,1.0,1.0
choice2,1.0,0.0,0.0,stwagon,regcar,stwagon,truck,stwagon,van,cng,cng,electric,electric,gasoline,gasoline,8.0295093,8.0295093,8.9930504,8.9930504,10.277772,10.277772,250.0,250.0,400.0,400.0,250.0,250.0,4.0,4.0,6.0,6.0,2.5,2.5,85.0,85.0,95.0,95.0,110.0,110.0,0.4,0.4,0.75,0.75,0.25,0.25,3.0,3.0,3.0,3.0,2.0,2.0,0.7,0.7,1.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,8.0,8.0,0.1,0.1,0.3,0.3,1.0,1.0
choice5,1.0,0.0,1.0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,9.4297342,9.4297342,11.414941,11.414941,8.4371306,8.4371306,125.0,125.0,250.0,250.0,300.0,300.0,6.0,6.0,2.5,2.5,4.0,4.0,65.0,65.0,140.0,140.0,85.0,85.0,0.0,0.0,0.75,0.75,0.25,0.25,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,2.0,2.0,4.0,4.0,0.0,0.0,0.1,0.1,1.0,1.0
choice3,1.0,1.0,0.0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,3.5994428,3.5994428,4.0229067,4.0229067,4.4463705,4.4463705,125.0,125.0,300.0,300.0,250.0,250.0,6.0,6.0,2.5,2.5,4.0,4.0,65.0,65.0,110.0,110.0,140.0,140.0,0.0,0.0,0.1,0.1,0.4,0.4,3.0,3.0,2.0,2.0,3.0,3.0,0.7,0.7,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,6.0,6.0,0.0,0.0,0.7,0.7,0.1,0.1
choice4,1.0,0.0,1.0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,5.6978331,5.6978331,4.0359651,4.0359651,4.5107845,4.5107845,200.0,200.0,75.0,75.0,300.0,300.0,4.0,4.0,6.0,6.0,2.5,2.5,85.0,85.0,140.0,140.0,85.0,85.0,0.0,0.0,0.4,0.4,0.75,0.75,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,0.7,0.7,0.1,0.1
choice5,1.0,0.0,1.0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,4.3455777,4.3455777,2.8118444,2.8118444,3.3230888,3.3230888,200.0,200.0,75.0,75.0,300.0,300.0,2.5,2.5,4.0,4.0,6.0,6.0,55.0,55.0,95.0,95.0,110.0,110.0,0.0,0.0,0.1,0.1,0.4,0.4,3.0,3.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,8.0,8.0,0.0,0.0,0.1,0.1,0.3,0.3
choice5,1.0,1.0,0.0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,1.661868,1.661868,2.1366874,2.1366874,2.3740971,2.3740971,300.0,300.0,250.0,250.0,300.0,300.0,4.0,4.0,6.0,6.0,2.5,2.5,140.0,140.0,85.0,85.0,95.0,95.0,0.1,0.1,0.4,0.4,0.75,0.75,2.0,2.0,3.0,3.0,3.0,3.0,0.7,0.7,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,6.0,6.0,0.3,0.3,0.7,0.7,1.0,1.0
choice3,1.0,0.0,1.0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,2.7940569,2.7940569,2.9936324,2.9936324,3.1932079,3.1932079,125.0,125.0,300.0,300.0,250.0,250.0,6.0,6.0,2.5,2.5,4.0,4.0,55.0,55.0,95.0,95.0,110.0,110.0,0.0,0.0,0.6,0.6,0.25,0.25,2.0,2.0,3.0,3.0,1.0,1.0,0.7,0.7,1.0,1.0,1.0,1.0,8.0,8.0,4.0,4.0,6.0,6.0,0.0,0.0,0.7,0.7,0.1,0.1
choice3,1.0,0.0,1.0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,5.0815663,5.0815663,3.5994428,3.5994428,4.0229067,4.0229067,125.0,125.0,300.0,300.0,250.0,250.0,6.0,6.0,2.5,2.5,4.0,4.0,85.0,85.0,140.0,140.0,85.0,85.0,0.0,0.0,0.25,0.25,0.6,0.6,2.0,2.0,3.0,3.0,3.0,3.0,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,0.0,0.0,0.7,0.7,0.1,0.1
choice3,1.0,0.0,1.0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,3.7919343,3.7919343,4.5902363,4.5902363,3.3927834,3.3927834,200.0,200.0,300.0,300.0,350.0,350.0,2.5,2.5,4.0,4.0,6.0,6.0,85.0,85.0,85.0,85.0,95.0,95.0,0.0,0.0,0.4,0.4,0.75,0.75,2.0,2.0,3.0,3.0,3.0,3.0,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,0.7,0.7,1.0,1.0
choice3,1.0,0.0,0.0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,3.3544749,3.3544749,2.4599482,2.4599482,2.9072116,2.9072116,125.0,125.0,250.0,250.0,300.0,300.0,6.0,6.0,2.5,2.5,4.0,4.0,85.0,85.0,85.0,85.0,95.0,95.0,0.0,0.0,0.25,0.25,0.5,0.5,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,0.1,0.1,1.0,1.0
choice2,1.0,0.0,1.0,sportcar,truck,sportcar,sportuv,sportcar,regcar,methanol,methanol,cng,cng,gasoline,gasoline,4.2920479,4.2920479,2.7772075,2.7772075,3.7871011,3.7871011,200.0,200.0,75.0,75.0,350.0,350.0,4.0,4.0,6.0,6.0,2.5,2.5,65.0,65.0,110.0,110.0,85.0,85.0,0.0,0.0,0.1,0.1,0.75,0.75,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,8.0,8.0,0.0,0.0,0.1,0.1,1.0,1.0
choice3,1.0,0.0,0.0,van,truck,van,regcar,van,stwagon,methanol,methanol,electric,electric,gasoline,gasoline,8.4371306,8.4371306,6.4519234,6.4519234,7.444527,7.444527,200.0,200.0,300.0,300.0,350.0,350.0,2.5,2.5,4.0,4.0,6.0,6.0,55.0,55.0,110.0,110.0,140.0,140.0,0.0,0.0,0.75,0.75,0.25,0.25,3.0,3.0,3.0,3.0,2.0,2.0,0.7,0.7,1.0,1.0,1.0,1.0,8.0,8.0,2.0,2.0,4.0,4.0,0.0,0.0,0.7,0.7,1.0,1.0
choice3,1.0,0.0,0.0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,1.1036489,1.1036489,1.3795612,1.3795612,0.8277367,0.8277367,200.0,200.0,300.0,300.0,350.0,350.0,2.5,2.5,4.0,4.0,6.0,6.0,85.0,85.0,85.0,85.0,95.0,95.0,0.0,0.0,0.4,0.4,0.75,0.75,1.0,1.0,2.0,2.0,3.0,3.0,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,0.7,0.7,1.0,1.0
choice3,1.0,0.0,1.0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,3.5329841,3.5329841,2.2482626,2.2482626,2.8906233,2.8906233,75.0,75.0,400.0,400.0,250.0,250.0,4.0,4.0,6.0,6.0,2.5,2.5,100.0,100.0,95.0,95.0,110.0,110.0,0.0,0.0,0.6,0.6,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,1.0,1.0,8.0,8.0,6.0,6.0,8.0,8.0,0.0,0.0,0.1,0.1,1.0,1.0
choice3,1.0,0.0,0.0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,2.2482626,2.2482626,2.8906233,2.8906233,3.2118037,3.2118037,300.0,300.0,250.0,250.0,300.0,300.0,6.0,6.0,2.5,2.5,4.0,4.0,95.0,95.0,110.0,110.0,140.0,140.0,0.4,0.4,0.75,0.75,0.25,0.25,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,8.0,8.0,2.0,2.0,0.1,0.1,0.3,0.3,1.0,1.0
choice4,1.0,1.0,1.0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,1.9270822,1.9270822,0.96354111,0.96354111,1.1241313,1.1241313,125.0,125.0,300.0,300.0,250.0,250.0,4.0,4.0,6.0,6.0,2.5,2.5,55.0,55.0,95.0,95.0,110.0,110.0,0.0,0.0,0.6,0.6,0.25,0.25,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,1.0,2.0,2.0,8.0,8.0,2.0,2.0,0.0,0.0,0.1,0.1,0.3,0.3
choice1,1.0,0.0,0.0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,1.2847215,1.2847215,1.6059019,1.6059019,0.96354111,0.96354111,125.0,125.0,250.0,250.0,300.0,300.0,4.0,4.0,6.0,6.0,2.5,2.5,85.0,85.0,85.0,85.0,95.0,95.0,0.0,0.0,0.25,0.25,0.5,0.5,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,8.0,2.0,2.0,0.0,0.0,0.7,0.7,1.0,1.0
choice5,0.0,0.0,0.0,van,regcar,van,stwagon,van,truck,cng,cng,electric,electric,gasoline,gasoline,4.0395745,4.0395745,2.7772075,2.7772075,3.2821543,3.2821543,75.0,75.0,300.0,300.0,350.0,350.0,4.0,4.0,6.0,6.0,2.5,2.5,95.0,95.0,110.0,110.0,140.0,140.0,0.25,0.25,0.6,0.6,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,0.7,0.7,1.0,1.0,1.0,1.0,6.0,6.0,8.0,8.0,2.0,2.0,0.3,0.3,0.7,0.7,1.0,1.0
choice5,1.0,0.0,0.0,sportuv,regcar,sportuv,truck,sportuv,sportcar,cng,cng,electric,electric,gasoline,gasoline,4.5107845,4.5107845,4.985604,4.985604,5.4604234,5.4604234,75.0,75.0,300.0,300.0,350.0,350.0,2.5,2.5,4.0,4.0,6.0,6.0,95.0,95.0,110.0,110.0,140.0,140.0,0.25,0.25,0.6,0.6,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,6.0,6.0,0.1,0.1,0.3,0.3,1.0,1.0
choice3,0.0,0.0,1.0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,3.0296809,3.0296809,3.7871011,3.7871011,4.0395745,4.0395745,125.0,125.0,250.0,250.0,300.0,300.0,6.0,6.0,2.5,2.5,4.0,4.0,55.0,55.0,110.0,110.0,140.0,140.0,0.0,0.0,0.6,0.6,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,0.1,0.1,1.0,1.0
choice5,1.0,0.0,0.0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,3.3544749,3.3544749,3.5781065,3.5781065,2.9072116,2.9072116,125.0,125.0,300.0,300.0,300.0,300.0,4.0,4.0,6.0,6.0,2.5,2.5,65.0,65.0,110.0,110.0,85.0,85.0,0.0,0.0,0.6,0.6,0.5,0.5,3.0,3.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,0.7,1.0,1.0,2.0,2.0,2.0,2.0,6.0,6.0,0.0,0.0,0.1,0.1,1.0,1.0
choice3,1.0,0.0,0.0,van,regcar,van,stwagon,van,truck,methanol,methanol,cng,cng,electric,electric,6.6218936,6.6218936,4.690508,4.690508,5.2423324,5.2423324,125.0,125.0,300.0,300.0,250.0,250.0,6.0,6.0,2.5,2.5,4.0,4.0,85.0,85.0,140.0,140.0,85.0,85.0,0.0,0.0,0.25,0.25,0.6,0.6,2.0,2.0,3.0,3.0,3.0,3.0,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,0.0,0.0,0.7,0.7,0.1,0.1
choice5,1.0,0.0,1.0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,5.6978331,5.6978331,4.0359651,4.0359651,4.5107845,4.5107845,125.0,125.0,300.0,300.0,250.0,250.0,4.0,4.0,6.0,6.0,2.5,2.5,100.0,100.0,85.0,85.0,95.0,95.0,0.0,0.0,0.4,0.4,0.75,0.75,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,6.0,6.0,8.0,8.0,0.0,0.0,0.3,0.3,0.7,0.7
choice3,1.0,0.0,1.0,sportuv,sportcar,sportuv,regcar,sportuv,truck,methanol,methanol,electric,electric,gasoline,gasoline,5.554415,5.554415,4.2920479,4.2920479,4.7969948,4.7969948,125.0,125.0,250.0,250.0,300.0,300.0,4.0,4.0,6.0,6.0,2.5,2.5,65.0,65.0,140.0,140.0,85.0,85.0,0.0,0.0,0.75,0.75,0.25,0.25,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,2.0,2.0,0.0,0.0,0.7,0.7,1.0,1.0
choice3,1.0,0.0,0.0,sportuv,sportcar,sportuv,regcar,sportuv,truck,methanol,methanol,electric,electric,gasoline,gasoline,4.8177056,4.8177056,3.5329841,3.5329841,4.1753448,4.1753448,125.0,125.0,250.0,250.0,300.0,300.0,2.5,2.5,4.0,4.0,6.0,6.0,55.0,55.0,110.0,110.0,140.0,140.0,0.0,0.0,0.6,0.6,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,0.7,0.7,1.0,1.0,1.0,1.0,8.0,8.0,6.0,6.0,8.0,8.0,0.0,0.0,0.3,0.3,1.0,1.0
choice3,1.0,0.0,1.0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,4.690508,4.690508,5.2423324,5.2423324,5.7941569,5.7941569,125.0,125.0,300.0,300.0,250.0,250.0,4.0,4.0,6.0,6.0,2.5,2.5,100.0,100.0,85.0,85.0,95.0,95.0,0.0,0.0,0.4,0.4,0.75,0.75,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.7,0.7,1.0,1.0,1.0,1.0,8.0,8.0,2.0,2.0,0.0,0.0,0.1,0.1,0.3,0.3
choice3,1.0,0.0,1.0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,5.2230137,5.2230137,5.4604234,5.4604234,4.5107845,4.5107845,125.0,125.0,300.0,300.0,300.0,300.0,6.0,6.0,2.5,2.5,4.0,4.0,100.0,100.0,85.0,85.0,110.0,110.0,0.0,0.0,0.25,0.25,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,2.0,2.0,0.0,0.0,0.3,0.3,1.0,1.0
choice5,1.0,0.0,0.0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,1.2847215,1.2847215,1.4453117,1.4453117,0.96354111,0.96354111,200.0,200.0,75.0,75.0,350.0,350.0,6.0,6.0,2.5,2.5,4.0,4.0,55.0,55.0,95.0,95.0,140.0,140.0,0.0,0.0,0.6,0.6,0.5,0.5,3.0,3.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,6.0,0.0,0.0,0.3,0.3,1.0,1.0
choice1,1.0,0.0,1.0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,3.3109468,3.3109468,4.1386835,4.1386835,4.4145957,4.4145957,125.0,125.0,250.0,250.0,300.0,300.0,6.0,6.0,2.5,2.5,4.0,4.0,55.0,55.0,110.0,110.0,140.0,140.0,0.0,0.0,0.6,0.6,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,0.1,0.1,1.0,1.0
choice1,1.0,0.0,0.0,sportcar,sportuv,sportcar,regcar,sportcar,truck,methanol,methanol,electric,electric,gasoline,gasoline,6.0700691,6.0700691,4.690508,4.690508,5.2423324,5.2423324,125.0,125.0,250.0,250.0,300.0,300.0,6.0,6.0,2.5,2.5,4.0,4.0,85.0,85.0,85.0,85.0,95.0,95.0,0.0,0.0,0.25,0.25,0.5,0.5,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,0.1,0.1,1.0,1.0
choice3,1.0,0.0,0.0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,4.690508,4.690508,3.0350346,3.0350346,4.1386835,4.1386835,125.0,125.0,300.0,300.0,300.0,300.0,6.0,6.0,2.5,2.5,4.0,4.0,85.0,85.0,140.0,140.0,95.0,95.0,0.0,0.0,0.4,0.4,0.25,0.25,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,6.0,2.0,2.0,0.0,0.0,0.3,0.3,1.0,1.0
choice5,1.0,0.0,0.0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,3.8627713,3.8627713,4.1386835,4.1386835,3.0350346,3.0350346,200.0,200.0,75.0,75.0,350.0,350.0,6.0,6.0,2.5,2.5,4.0,4.0,55.0,55.0,95.0,95.0,140.0,140.0,0.0,0.0,0.6,0.6,0.5,0.5,3.0,3.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,6.0,0.0,0.0,0.3,0.3,1.0,1.0
choice3,1.0,0.0,1.0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,7.444527,7.444527,7.9408288,7.9408288,6.4519234,6.4519234,200.0,200.0,75.0,75.0,350.0,350.0,6.0,6.0,2.5,2.5,4.0,4.0,100.0,100.0,85.0,85.0,110.0,110.0,0.0,0.0,0.4,0.4,0.25,0.25,3.0,3.0,3.0,3.0,2.0,2.0,0.7,0.7,1.0,1.0,1.0,1.0,8.0,8.0,2.0,2.0,6.0,6.0,0.0,0.0,0.3,0.3,1.0,1.0
choice3,0.0,0.0,0.0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.8343333,3.8343333,4.0899555,4.0899555,2.8118444,2.8118444,75.0,75.0,300.0,300.0,350.0,350.0,4.0,4.0,6.0,6.0,2.5,2.5,85.0,85.0,95.0,95.0,110.0,110.0,0.1,0.1,0.4,0.4,0.75,0.75,2.0,2.0,3.0,3.0,3.0,3.0,0.7,0.7,1.0,1.0,1.0,1.0,6.0,6.0,8.0,8.0,2.0,2.0,0.3,0.3,0.7,0.7,1.0,1.0
choice5,1.0,0.0,0.0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.2821543,3.2821543,3.7871011,3.7871011,4.0395745,4.0395745,300.0,300.0,250.0,250.0,300.0,300.0,2.5,2.5,4.0,4.0,6.0,6.0,110.0,110.0,140.0,140.0,85.0,85.0,0.25,0.25,0.6,0.6,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,0.7,0.7,1.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,8.0,8.0,0.7,0.7,0.1,0.1,1.0,1.0
choice2,1.0,0.0,0.0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,4.8177056,4.8177056,5.1388859,5.1388859,3.5329841,3.5329841,300.0,300.0,250.0,250.0,300.0,300.0,6.0,6.0,2.5,2.5,4.0,4.0,110.0,110.0,140.0,140.0,85.0,85.0,0.25,0.25,0.6,0.6,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,8.0,8.0,2.0,2.0,0.1,0.1,0.3,0.3,1.0,1.0
